source,id,price,area,rooms,floor,storeys,bathroom_count,new_building,F_Furniture,F_Security,F_Air Conditioner,F_Balcony,F_Heating System,F_Internet,F_Elevator,building_type_Monolit,building_type_Panel,building_type_Stone,condition_Good Condition,condition_Needs Renovation/Repair,condition_New/Excellent Condition,coordinates,SL_opera,SL_zvartnoc,SL_central_cemetery,SL_baghramyan_subway,SL_shengavit_subway,L_pharmacy,L_atm,L_parking,L_clinic,L_place_of_worship,L_university,L_kindergarten,L_hospital
bars,1-3-2113,480000.00000000006,176.0,5.0,2.0,5.0,3.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,"(40.17752762983332, 44.52011953345346)",1034,10544,3373,3132,4650,8,11,9,1,0,0,1,0
bars,1-3-2111,135000.0,80.0,3.0,6.0,9.0,1.0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,"(40.19194689069822, 44.50603348930943)",1014,9991,5360,1195,5503,3,8,1,0,0,1,0,0
bars,4-3-1395,154000.0,61.0,3.0,1.0,5.0,1.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,"(40.19210576699806, 44.499437857296144)",1492,9500,5686,746,5372,3,2,2,1,0,0,0,0
bars,1-2-988,239000.0,40.0,2.0,2.0,22.0,1.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,"(40.182206184659805, 44.51166722152143)",512,10014,4189,2259,4691,10,16,5,4,0,1,5,4
bars,4-3-13944,495000.0,335.0,5.0,9.0,9.0,3.0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,"(40.199176396159615, 44.55827345658594)",3949,14382,5625,5481,8617,3,1,1,0,0,0,2,0
bars,1-S-70,830000.0,160.0,4.0,7.0,9.0,2.0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,"(40.14165398792, 44.434781436092)",8419,3145,8908,7958,4356,0,0,0,0,0,0,0,0
bars,1-S-62,800000.0,142.0,3.0,2.0,8.0,2.0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,"(40.14165398792, 44.434781436092)",8419,3145,8908,7958,4356,0,0,0,0,0,0,0,0
bars,1-3-1531,670000.0,90.0,3.0,4.0,4.0,1.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,"(40.18607885, 44.5215976)",552,10953,4189,2668,5493,7,25,3,0,2,4,1,4
bars,1-3-205,430000.0,161.0,5.0,4.0,5.0,2.0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,"(40.187096641397815, 44.51808492499669)",282,10714,4406,2352,5431,6,21,2,0,1,2,1,2
bars,4-3-1285,150000.0,77.0,3.0,5.0,5.0,1.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,"(40.20967865714541, 44.509269992836)",2678,11229,7014,1908,7471,2,1,2,1,0,1,1,1
bars,4-3-1367,415000.0000000001,124.0,3.0,6.0,14.0,2.0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,"(40.19210576699806, 44.499437857296144)",1492,9500,5686,746,5372,3,2,2,1,0,0,0,0
bars,1-2-736,160000.00000000006,78.0,2.0,1.0,6.0,1.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,"(40.17699785, 44.5273774)",1446,11125,3073,3634,5017,1,2,4,0,0,3,1,0
bars,4-3-1385,120000.0,78.3,3.0,1.0,9.0,1.0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,"(40.1995721688172, 44.52026531166853)",1571,11452,5649,2264,6744,3,4,8,0,0,0,3,0
bars,1-N-311,320000.0,70.0,3.0,12.0,14.0,1.0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,"(40.1861605885798, 44.514048989347714)",90,10356,4463,2117,5174,9,32,4,2,0,2,1,1
bars,1-3-1515,550000.0,209.0,5.0,4.0,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(40.17743184144194, 44.517821617617976)",980,10353,3460,3003,4522,9,12,8,1,0,0,1,0
bars,1-3-2109,320000.00000000006,90.0,3.0,2.0,5.0,1.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,"(40.1861605885798, 44.514048989347714)",90,10356,4463,2117,5174,9,32,4,2,0,2,1,1
bars,1-3-859,266000.00000000006,90.0,3.0,8.0,10.0,1.0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,"(40.183781674798254, 44.505052000470215)",887,9548,4660,1776,4619,3,6,6,2,1,1,2,0
bars,1-3-2070,500000.0,241.0,7.0,4.0,4.0,2.0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,"(40.18645225816211, 44.512115310889925)",257,10215,4571,1965,5129,5,22,3,5,2,1,2,2
bars,1-3-1613,450000.00000000006,157.0,4.0,3.0,4.0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"(40.183313571671, 44.51181945133735)",407,10067,4285,2178,4806,11,23,6,5,0,1,4,5
bars,1-3-323,400000.0,300.0,6.0,4.0,4.0,2.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,"(40.177015330930764, 44.519048808509375)",1054,10441,3367,3108,4549,7,10,10,1,0,0,0,0
bars,1-3-346,450000.0,90.0,3.0,4.0,5.0,1.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,"(40.1861605885798, 44.514048989347714)",90,10356,4463,2117,5174,9,32,4,2,0,2,1,1
bars,1-3-883,357000.0,115.2,4.0,5.0,5.0,1.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,"(40.1861605885798, 44.514048989347714)",90,10356,4463,2117,5174,9,32,4,2,0,2,1,1
bars,1-3-985,270000.0,120.0,4.0,5.0,5.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,"(40.18203709652422, 44.5180200101794)",506,10519,3900,2664,4950,10,31,13,0,2,0,1,1
bars,1-S-72,1500000.0,170.0,3.0,10.0,5.0,3.0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,"(40.14165398792, 44.434781436092)",8419,3145,8908,7958,4356,0,0,0,0,0,0,0,0
bars,1-3-2060,300000.0,95.0,4.0,3.0,10.0,1.0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,"(40.183313571671, 44.51181945133735)",407,10067,4285,2178,4806,11,23,6,5,0,1,4,5
bars,4-3-1332,260000.0,152.5,4.0,5.0,11.0,2.0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,"(40.20625843913501, 44.52473536231635)",2396,12140,6283,2813,7578,1,5,8,0,2,0,3,0
bars,1-2-971,265000.0,56.0,2.0,4.0,5.0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"(40.17606564344017, 44.51863665459219)",1145,10380,3295,3162,4445,5,9,7,1,0,1,0,0
bars,1-S-73,2400000.0,200.0,4.0,9.0,4.0,2.0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,"(40.14165398792, 44.434781436092)",8419,3145,8908,7958,4356,0,0,0,0,0,0,0,0
bars,1-S-71,1300000.0,208.0,4.0,9.0,7.0,2.0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,"(40.14165398792, 44.434781436092)",8419,3145,8908,7958,4356,0,0,0,0,0,0,0,0
bars,1-N-162,900000.0,200.0,4.0,5.0,10.0,2.0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,"(40.18475498588536, 44.5074118246583)",666,9774,4627,1807,4793,5,9,9,5,2,2,2,4
bars,1-3-1981,565000.0,140.0,3.0,2.0,4.0,1.0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,"(40.19066524195801, 44.52381655212627)",904,11312,4614,2653,6023,2,8,5,0,0,18,1,5
bars,4-3-1393,375000.0,138.0,4.0,7.0,8.0,2.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,"(40.19511929491431, 44.49295122036639)",2136,9185,6287,246,5614,8,13,4,1,0,0,2,1
bars,1-3-2108,697000.0,110.0,4.0,3.0,6.0,1.0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,"(40.18607885, 44.5215976)",552,10953,4189,2668,5493,7,25,3,0,2,4,1,4
bars,1-N-278,630000.0,225.0,4.0,6.0,15.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"(40.18161375666288, 44.51642634119875)",500,10375,3922,2592,4837,5,31,10,0,2,0,1,0
bars,1-3-2107,349999.99999999994,129.6,4.0,3.0,5.0,1.0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,"(40.17699785, 44.5273774)",1446,11125,3073,3634,5017,1,2,4,0,0,3,1,0
bars,1-3-2018,265000.0,90.0,3.0,4.0,4.0,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"(40.19194689069822, 44.50603348930943)",1014,9991,5360,1195,5503,3,8,1,0,0,1,0,0
bars,1-3-2028,175000.0,96.0,3.0,1.0,15.0,1.0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,"(40.185361400000005, 44.5055185)",816,9650,4776,1654,4797,2,3,7,1,1,0,1,2
bars,1-2-982,260000.0,80.0,2.0,3.0,4.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,"(40.21673211791397, 44.583870697678144)",6767,17145,8266,7951,11537,7,11,2,0,0,0,0,0
bars,2-1-44,70000.0,45.0,1.0,3.0,4.0,1.0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,"(40.17851819863655, 44.49588581289186)",1831,8613,4781,2089,3832,1,0,6,1,0,0,0,0
bars,6-Mal-48,230000.0,100.0,3.0,8.0,16.0,2.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,"(40.18955105, 44.5902935)",6400,16649,6134,8242,10168,3,0,1,0,0,0,0,0
bars,6-Av3-154,175000.0,108.0,3.0,12.0,16.0,2.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,"(40.222082400000005, 44.5388218)",4489,14080,7926,4718,9688,0,1,1,0,0,0,0,0
bars,1-3-2095,290000.0,70.0,3.0,2.0,6.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,"(40.18203709652422, 44.5180200101794)",506,10519,3900,2664,4950,10,31,13,0,2,0,1,1
bars,6-Ach-119,180000.0,100.2,4.0,7.0,18.0,2.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,"(40.1906722427931, 44.46234708546167)",4510,6769,7871,2767,5465,4,7,1,1,0,1,0,0
bars,6-D4-101,270000.0,104.0,4.0,2.0,15.0,2.0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,"(40.166016462777485, 44.4567380668362)",5432,5016,7184,4685,3409,0,0,0,0,0,0,0,0
bars,4-2-198,123000.0,68.0,2.0,5.0,5.0,1.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,"(40.20040397660547, 44.50264037003831)",1919,10193,6317,830,6332,8,7,2,1,0,0,0,1
bars,1-3-2104,200000.0,90.0,4.0,1.0,3.0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,"(40.21777640245817, 44.47752986786994)",4760,9789,9090,2668,8132,0,0,0,0,0,0,0,0
bars,4-3-1265,345000.0,153.0,3.0,6.0,6.0,2.0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,"(40.19794363418706, 44.49978402004816)",1858,9844,6206,515,6014,8,6,0,1,0,0,0,0
bars,1-3-1665,1750000.0,250.0,4.0,5.0,5.0,2.0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,"(40.19194689069822, 44.50603348930943)",1014,9991,5360,1195,5503,3,8,1,0,0,1,0,0
bars,1-3-2102,365000.00000000006,90.0,3.0,8.0,14.0,1.0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,"(40.180107053322125, 44.499472776670245)",1479,8960,4673,1965,4080,1,6,7,1,0,0,0,2
bars,4-2-197,110000.0,55.0,2.0,3.0,5.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,"(40.20489739999999, 44.4972968)",2588,10091,6976,902,6740,5,3,0,1,0,0,0,1
bars,2-3-156,650000.0000000001,165.0,4.0,16.0,8.0,3.0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,"(40.166993360178346, 44.51811462379455)",2129,10127,2522,3947,3680,6,0,2,0,1,0,2,0
bars,4-3-1392,142000.0,71.0,3.0,3.0,14.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,"(40.21066440089994, 44.51413593557797)",2743,11632,6981,2284,7695,0,0,0,1,0,1,0,0
bars,4-3-1391,230000.0,98.0,3.0,3.0,8.0,2.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,"(40.199176396159615, 44.55827345658594)",3949,14382,5625,5481,8617,3,1,1,0,0,0,2,0
bars,4-3-1217,102000.0,90.2,3.0,9.0,9.0,1.0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,"(40.204181641463855, 44.49091100920923)",2881,9606,7201,809,6604,2,0,0,1,0,0,1,1
bars,4-3-554,600000.0,187.0,4.0,4.0,16.0,2.0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,"(40.19194689069822, 44.50603348930943)",1014,9991,5360,1195,5503,3,8,1,0,0,1,0,0
bars,1-3-1771,330000.0,140.0,6.0,5.0,9.0,3.0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,"(40.177015330930764, 44.519048808509375)",1054,10441,3367,3108,4549,7,10,10,1,0,0,0,0
bars,1-А-114,300000.0,121.0,4.0,4.0,4.0,2.0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,"(40.19590302536037, 44.51228432718437)",1126,10663,5501,1578,6098,0,1,4,0,0,1,0,0
bars,4-3-1390,320000.00000000006,93.0,3.0,10.0,11.0,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,"(40.20489739999999, 44.4972968)",2588,10091,6976,902,6740,5,3,0,1,0,0,0,1
bars,1-B-108,330000.0,105.0,3.0,3.0,10.0,2.0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,"(40.199176396159615, 44.55827345658594)",3949,14382,5625,5481,8617,3,1,1,0,0,0,2,0
bars,1-2-973,370000.0,52.0,2.0,5.0,9.0,1.0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,"(40.185361400000005, 44.5055185)",816,9650,4776,1654,4797,2,3,7,1,1,0,1,2
bars,1-DH-6,507870.0,188.1,4.0,3.0,8.0,3.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,"(40.19493042144863, 44.50523170804844)",1298,10082,5680,1005,5800,0,1,3,0,0,1,0,0
bars,1-N-120,220000.0,54.0,2.0,2.0,18.0,1.0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,"(40.19590302536037, 44.51228432718437)",1126,10663,5501,1578,6098,0,1,4,0,0,1,0,0
bars,1-A-107,1400000.0,350.0,5.0,4.0,4.0,3.0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,"(40.19590302536037, 44.51228432718437)",1126,10663,5501,1578,6098,0,1,4,0,0,1,0,0
bars,6-NN1-125,64000.0,32.0,1.0,4.0,4.0,1.0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,"(40.200767144092175, 44.55833520806485)",4023,14452,5796,5496,8746,1,1,2,0,0,0,1,0
bars,4-3-1389,190000.0,96.0,3.0,2.0,14.0,2.0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,"(40.21198605, 44.5046635)",3022,11061,7399,1882,7627,1,1,1,0,1,1,0,0
bars,1-N-390,220000.0,120.0,3.0,13.0,13.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,"(40.177015330930764, 44.519048808509375)",1054,10441,3367,3108,4549,7,10,10,1,0,0,0,0
bars,1-2-981,175000.0,62.0,2.0,5.0,5.0,1.0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,"(40.17725911263928, 44.50548999069079)",1268,9343,4088,2434,3964,11,15,6,0,2,0,2,1
bars,1-A-99,160000.0,69.0,3.0,7.0,8.0,1.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,"(40.19590302536037, 44.51228432718437)",1126,10663,5501,1578,6098,0,1,4,0,0,1,0,0
bars,1-N-420,1260000.0,366.0,7.0,7.0,11.0,4.0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,"(40.185361400000005, 44.5055185)",816,9650,4776,1654,4797,2,3,7,1,1,0,1,2
bars,1-3-1958,380000.0,100.0,3.0,3.0,4.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,"(40.18161375666288, 44.51642634119875)",500,10375,3922,2592,4837,5,31,10,0,2,0,1,0
bars,1-3-2101,270000.0,90.0,3.0,4.0,11.0,1.0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,"(40.182206184659805, 44.51166722152143)",512,10014,4189,2259,4691,10,16,5,4,0,1,5,4
bars,98976,95000.0,69.0,3.0,5.0,9.0,1.0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,"(40.14596585, 44.49015285)",4930,7652,4177,5709,383,8,4,7,0,0,0,3,0
bars,4-3-1388,118000.0,68.0,3.0,3.0,5.0,1.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,"(40.20625843913501, 44.52473536231635)",2396,12140,6283,2813,7578,1,5,8,0,2,0,3,0
bars,4-2-69,150000.0,73.0,2.0,4.0,5.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,"(40.21198605, 44.5046635)",3022,11061,7399,1882,7627,1,1,1,0,1,1,0,0
bars,1-3-1762а,200000.0,100.0,3.0,5.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(40.21673211791397, 44.583870697678144)",6767,17145,8266,7951,11537,7,11,2,0,0,0,0,0
bars,1-3-2100,170000.0,98.0,3.0,12.0,16.0,1.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,"(40.17699785, 44.5273774)",1446,11125,3073,3634,5017,1,2,4,0,0,3,1,0
bars,2-3-172,120000.0,67.0,3.0,2.0,14.0,1.0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,"(40.17296185385123, 44.52003469603711)",1509,10414,2939,3501,4261,5,10,7,0,1,2,0,0
bars,4-3-1387,210000.0,75.0,3.0,2.0,16.0,1.0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,"(40.20489739999999, 44.4972968)",2588,10091,6976,902,6740,5,3,0,1,0,0,0,1
bars,4-3-1386,150000.0,80.0,3.0,2.0,5.0,1.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,"(40.20586486520793, 44.51002309500625)",2250,11047,6596,1680,7081,4,4,5,0,0,0,2,2
bars,1-N-419,386000.0,115.7,4.0,6.0,6.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(40.17890932602983, 44.52580270396352)",1204,11050,3317,3399,5080,1,6,6,1,0,7,1,0
bars,4-3-931,125000.0,110.0,4.0,14.0,14.0,1.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,"(40.20967865714541, 44.509269992836)",2678,11229,7014,1908,7471,2,1,2,1,0,1,1,1
bars,1-N-418,450000.0,121.0,3.0,4.0,7.0,2.0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,"(40.18203709652422, 44.5180200101794)",506,10519,3900,2664,4950,10,31,13,0,2,0,1,1
bars,1-3-2017,230000.0000000001,90.0,3.0,5.0,5.0,1.0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,"(40.1861605885798, 44.514048989347714)",90,10356,4463,2117,5174,9,32,4,2,0,2,1,1
bars,6-Av3-153,214000.0,107.0,3.0,10.0,14.0,2.0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,"(40.222082400000005, 44.5388218)",4489,14080,7926,4718,9688,0,1,1,0,0,0,0,0
bars,4-3-1384,135000.00000000003,102.0,4.0,10.0,14.0,1.0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,"(40.20967865714541, 44.509269992836)",2678,11229,7014,1908,7471,2,1,2,1,0,1,1,1
bars,6-Z3-259,113000.0,55.0,3.0,5.0,5.0,1.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,"(40.2057431020302, 44.53131187614989)",2591,12602,6143,3324,7788,5,7,5,1,1,1,1,12
bars,1-3-2082,290000.00000000006,94.0,3.0,3.0,13.0,3.0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,"(40.21673211791397, 44.583870697678144)",6767,17145,8266,7951,11537,7,11,2,0,0,0,0,0
bars,4-3-1360,420000.0,125.0,4.0,2.0,15.0,2.0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,"(40.20958515, 44.49857435)",2974,10487,7379,1431,7271,0,0,1,0,1,0,0,4
bars,1-N-384,450000.0,123.0,3.0,3.0,15.0,2.0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,"(40.18091474247, 44.50439786901182)",1069,9384,4450,2027,4301,8,15,5,2,0,1,1,1
bars,1-B-117,370000.0,90.0,4.0,7.0,15.0,1.0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,"(40.17606564344017, 44.51863665459219)",1145,10380,3295,3162,4445,5,9,7,1,0,1,0,0
bars,4-2-194,110000.0,68.2,2.0,1.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"(40.20625843913501, 44.52473536231635)",2396,12140,6283,2813,7578,1,5,8,0,2,0,3,0
bars,4-3-1383,215000.0,91.0,4.0,3.0,5.0,2.0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,"(40.20625843913501, 44.52473536231635)",2396,12140,6283,2813,7578,1,5,8,0,2,0,3,0
bars,6-NN3-340,380000.0,171.0,4.0,10.0,14.0,1.0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,"(40.1901200973952, 44.56767632462467)",4490,14813,5009,6326,8579,2,1,1,0,0,0,2,0
bars,1-3-2098,280000.0,138.0,4.0,9.0,9.0,2.0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,"(40.15477242139723, 44.45609932611657)",6097,4733,7051,5705,2755,0,0,0,0,0,0,0,0
bars,6-NN2-213,89999.99999999999,65.0,2.0,5.0,12.0,1.0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,"(40.190976192401365, 44.56766267869721)",4499,14839,5092,6313,8634,1,1,1,0,0,0,2,0
bars,1-1-440,148000.0,38.0,1.0,5.0,10.0,1.0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,"(40.1832187, 44.50449735)",951,9481,4641,1805,4544,1,7,6,3,1,1,1,0
bars,1-A-109,560000.0,160.0,4.0,4.0,5.0,2.0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,"(40.19493042144863, 44.50523170804844)",1298,10082,5680,1005,5800,0,1,3,0,0,1,0,0
bars,4-3-1151,92000.0,83.0,3.0,5.0,9.0,1.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,"(40.21266289465016, 44.57251521346963)",5707,16080,7448,6902,10533,0,0,1,0,0,0,0,0
bars,1-2-978,169999.99999999997,60.0,2.0,4.0,5.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,"(40.18161375666288, 44.51642634119875)",500,10375,3922,2592,4837,5,31,10,0,2,0,1,0
bars,2-3-171,445000.0,143.0,4.0,1.0,7.0,2.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,"(40.17699785, 44.5273774)",1446,11125,3073,3634,5017,1,2,4,0,0,3,1,0
bars,6-NN-339,70000.0,60.0,3.0,5.0,5.0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"(40.2061998983339, 44.57111460185527)",5261,15685,6740,6643,9945,2,0,1,0,0,0,1,0
bars,4-3-1322,299999.99999999994,147.1,4.0,3.0,4.0,2.0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,"(40.1995721688172, 44.52026531166853)",1571,11452,5649,2264,6744,3,4,8,0,0,0,3,0
bars,4-3-1381,280000.0,117.0,3.0,6.0,17.0,1.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,"(40.20413115, 44.51872985)",2039,11580,6172,2253,7152,3,8,2,1,0,0,1,0
bars,4-3-1355,198000.0,90.0,3.0,3.0,8.0,2.0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,"(40.199176396159615, 44.55827345658594)",3949,14382,5625,5481,8617,3,1,1,0,0,0,2,0
bars,4-3-1380,600000.0,174.0,3.0,1.0,4.0,1.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,"(40.19625664909909, 44.4672332201912)",4221,7485,7913,2257,5923,0,0,0,0,0,0,0,0
bars,2-3-59,300000.0,80.0,3.0,1.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(40.199176396159615, 44.55827345658594)",3949,14382,5625,5481,8617,3,1,1,0,0,0,2,0
bars,1-N-417,750000.0,185.0,5.0,5.0,9.0,2.0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,"(40.183313571671, 44.51181945133735)",407,10067,4285,2178,4806,11,23,6,5,0,1,4,5
bars,1-A-84,380000.0,190.0,4.0,3.0,8.0,3.0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,"(40.19590302536037, 44.51228432718437)",1126,10663,5501,1578,6098,0,1,4,0,0,1,0,0
bars,1-2-977,210000.0,66.7,2.0,3.0,4.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,"(40.17885352616499, 44.50948029563954)",926,9719,3997,2441,4274,5,23,10,2,1,1,3,0
bars,4-2-192,190000.0,56.4,2.0,5.0,8.0,1.0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,"(40.172490550000006, 44.4625288)",4711,5729,6923,3823,3650,4,1,6,0,0,0,0,3
bars,6-D3-195,160000.0,68.0,3.0,5.0,5.0,1.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,"(40.22328636163789, 44.49633619872418)",4441,11339,8833,2904,8759,4,1,2,0,0,0,2,0
bars,6-NN-4,165000.0,120.0,3.0,5.0,7.0,2.0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,"(40.19856932187552, 44.56801074287233)",4707,15133,5859,6306,9182,7,17,10,0,0,0,0,0
bars,4-3-1378,109000.0,75.0,3.0,1.0,4.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,"(40.1995721688172, 44.52026531166853)",1571,11452,5649,2264,6744,3,4,8,0,0,0,3,0
bars,1-S-51,1500000.0,256.0,5.0,4.0,9.0,3.0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,"(40.14165398792, 44.434781436092)",8419,3145,8908,7958,4356,0,0,0,0,0,0,0,0
bars,4-3-1377,260000.0,90.0,3.0,4.0,9.0,2.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,"(40.19625902492543, 44.50164222859443)",1614,9886,5964,676,5864,3,2,1,1,0,0,0,0
bars,4-3-1286,169999.99999999997,104.0,4.0,3.0,10.0,1.0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,"(40.19194689069822, 44.50603348930943)",1014,9991,5360,1195,5503,3,8,1,0,0,1,0,0
bars,1-A-117,380000.0,106.7,3.0,4.0,7.0,2.0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,"(40.19590302536037, 44.51228432718437)",1126,10663,5501,1578,6098,0,1,4,0,0,1,0,0
bars,1-1-439,105000.0,43.0,1.0,4.0,4.0,1.0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,"(40.15477242139723, 44.45609932611657)",6097,4733,7051,5705,2755,0,0,0,0,0,0,0,0
bars,1-1-438,105000.0,34.0,1.0,4.0,5.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,"(40.17725911263928, 44.50548999069079)",1268,9343,4088,2434,3964,11,15,6,0,2,0,2,1
bars,1-N-416,1224000.0,242.0,5.0,7.0,16.0,4.0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,"(40.18091474247, 44.50439786901182)",1069,9384,4450,2027,4301,8,15,5,2,0,1,1,1
bars,2-3-170,390000.0,165.0,4.0,2.0,10.0,2.0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,"(40.166993360178346, 44.51811462379455)",2129,10127,2522,3947,3680,6,0,2,0,1,0,2,0
