source,id,price,area,rooms,floor,storeys,building_type,condition,bathroom_count,new_building,F_Balcony,F_Internet,F_Security,F_Elevator,F_Air Conditioner,F_Heating System,F_Furniture,latitude,longitude,coordinates
myrealty,134468,410000.0,130.0,4.0,7.0,14.0,Monolit,New/Excellent Condition,3.0,1,0,1,0,1,1,1,1,44.51583117054371,40.17148024125946,"(40.17148024125946, 44.51583117054371)"
myrealty,134465,200000.0,97.0,3.0,5.0,12.0,Panel,New/Excellent Condition,2.0,0,0,0,0,0,0,0,0,44.52003469603711,40.17296185385123,"(40.17296185385123, 44.52003469603711)"
myrealty,134464,160000.0,83.0,3.0,3.0,12.0,Panel,Good Condition,1.0,0,0,0,0,0,0,0,0,44.52003469603711,40.17296185385123,"(40.17296185385123, 44.52003469603711)"
myrealty,134463,325000.0,108.0,3.0,6.0,6.0,Monolit,New/Excellent Condition,2.0,1,0,0,0,0,0,0,0,44.50523170804844,40.19493042144863,"(40.19493042144863, 44.50523170804844)"
myrealty,134462,150000.0,76.0,3.0,3.0,5.0,Stone,Good Condition,1.0,0,0,0,0,0,0,0,0,44.49844424700246,40.19994302020931,"(40.19994302020931, 44.49844424700246)"
myrealty,134415,255000.0,65.0,2.0,4.0,6.0,Monolit,New/Excellent Condition,1.0,1,0,1,0,1,1,1,1,44.50759201950419,40.19012669592037,"(40.19012669592037, 44.50759201950419)"
myrealty,134405,325000.0,100.0,3.0,5.0,5.0,Stone,New/Excellent Condition,2.0,0,0,0,0,0,0,0,0,44.514048989347714,40.1861605885798,"(40.1861605885798, 44.514048989347714)"
myrealty,134399,110000.0,80.0,3.0,1.0,5.0,Stone,Good Condition,1.0,0,0,0,0,0,0,0,0,44.49141207406966,40.19293930149094,"(40.19293930149094, 44.49141207406966)"
myrealty,134369,650000.0,135.0,4.0,8.0,10.0,Monolit,New/Excellent Condition,2.0,1,1,1,0,1,1,1,1,44.51227294254827,40.19201414395731,"(40.19201414395731, 44.51227294254827)"
myrealty,136640,580000.0,166.0,4.0,18.0,19.0,Monolit,New/Excellent Condition,3.0,1,0,1,0,1,0,1,1,44.53131187614989,40.2057431020302,"(40.2057431020302, 44.53131187614989)"
myrealty,134332,295000.0,55.0,3.0,5.0,6.0,Monolit,New/Excellent Condition,1.0,1,0,1,0,1,1,1,1,44.517821617617976,40.177431841441944,"(40.177431841441944, 44.517821617617976)"
myrealty,134331,219000.0,104.0,4.0,12.0,14.0,Panel,New/Excellent Condition,2.0,0,0,1,0,1,1,1,1,44.49091100920923,40.204181641463855,"(40.204181641463855, 44.49091100920923)"
myrealty,137336,247000.0,85.0,3.0,4.0,5.0,Stone,New/Excellent Condition,1.0,0,0,1,0,0,1,0,1,44.5273774,40.17699785,"(40.17699785, 44.5273774)"
myrealty,134287,168000.0,100.0,3.0,12.0,12.0,Monolit,New/Excellent Condition,1.0,1,0,1,0,1,1,1,1,44.4790618,40.2134186,"(40.2134186, 44.4790618)"
myrealty,134252,185000.0,83.0,2.0,7.0,17.0,Monolit,New/Excellent Condition,1.0,1,0,1,0,1,0,1,1,44.4790618,40.2134186,"(40.2134186, 44.4790618)"
myrealty,134208,285000.0,135.0,4.0,6.0,7.0,Stone,New/Excellent Condition,2.0,0,0,1,0,0,0,1,1,44.514048989347714,40.1861605885798,"(40.1861605885798, 44.514048989347714)"
myrealty,134198,277000.0,65.0,2.0,3.0,8.0,Monolit,New/Excellent Condition,1.0,1,0,0,0,0,0,0,0,44.50759201950419,40.19012669592037,"(40.19012669592037, 44.50759201950419)"
myrealty,134192,82000.0,65.0,2.0,10.0,12.0,Panel,Good Condition,1.0,0,0,0,0,0,0,0,0,44.474392138424626,40.198846692958135,"(40.198846692958135, 44.474392138424626)"
myrealty,134189,130000.0,91.0,4.0,10.0,16.0,Panel,Good Condition,1.0,0,0,0,0,0,0,0,0,44.49978402004816,40.19794363418706,"(40.19794363418706, 44.49978402004816)"
myrealty,134186,135000.0,40.0,1.0,8.0,15.0,Monolit,New/Excellent Condition,1.0,1,0,0,0,0,0,0,0,44.48439985,40.14520375,"(40.14520375, 44.48439985)"
myrealty,134125,165000.0,90.0,3.0,3.0,8.0,Monolit,New/Excellent Condition,1.0,0,0,0,0,1,0,1,1,44.539173935967966,40.16188844717563,"(40.16188844717563, 44.539173935967966)"
myrealty,134102,125000.0,67.0,2.0,3.0,14.0,Panel,Good Condition,1.0,0,0,0,0,0,0,0,0,44.52003469603711,40.17296185385123,"(40.17296185385123, 44.52003469603711)"
myrealty,134099,220000.0,70.0,3.0,3.0,10.0,Panel,New/Excellent Condition,1.0,0,0,0,0,0,0,0,0,44.499437857296144,40.19210576699806,"(40.19210576699806, 44.499437857296144)"
myrealty,133956,210000.0,68.0,2.0,11.0,16.0,Monolit,Needs Renovation/Repair,2.0,1,0,0,0,1,0,0,0,44.493826561382456,40.140887872078665,"(40.140887872078665, 44.493826561382456)"
myrealty,133939,92000.0,46.0,2.0,6.0,6.0,Stone,Good Condition,1.0,0,0,0,0,0,0,0,0,44.52515051916544,40.207567201237154,"(40.207567201237154, 44.52515051916544)"
myrealty,133905,595000.0,150.0,3.0,5.0,15.0,Monolit,Needs Renovation/Repair,3.0,1,0,0,0,0,0,0,0,44.505052000470215,40.183781674798254,"(40.183781674798254, 44.505052000470215)"
myrealty,133900,295500.0,118.0,4.0,15.0,16.0,Monolit,Needs Renovation/Repair,3.0,1,0,0,0,0,0,0,0,44.51811462379455,40.166993360178346,"(40.166993360178346, 44.51811462379455)"
myrealty,133893,150000.0,102.0,3.0,3.0,5.0,Stone,New/Excellent Condition,2.0,0,0,1,0,0,1,1,1,44.4633249,40.1706613,"(40.1706613, 44.4633249)"
myrealty,133891,115000.0,74.0,2.0,13.0,18.0,Monolit,Needs Renovation/Repair,1.0,1,0,0,0,1,0,0,0,44.4567380668362,40.166016462777485,"(40.166016462777485, 44.4567380668362)"
myrealty,133907,155000.0,40.0,2.0,3.0,4.0,Stone,New/Excellent Condition,1.0,0,0,1,1,0,1,1,1,44.51488777979646,40.16624129129846,"(40.16624129129846, 44.51488777979646)"
myrealty,136392,159000.0,56.0,2.0,3.0,12.0,Monolit,New/Excellent Condition,1.0,1,0,1,1,1,1,1,1,44.52733885,40.20019725,"(40.20019725, 44.52733885)"
myrealty,133857,118000.0,79.0,3.0,15.0,16.0,Panel,New/Excellent Condition,1.0,0,0,1,0,1,0,1,1,44.515757328534164,40.16366263062315,"(40.16366263062315, 44.515757328534164)"
myrealty,133647,83000.0,36.0,1.0,2.0,5.0,Stone,Good Condition,1.0,0,1,0,0,0,0,1,0,44.519038948459674,40.17136765837956,"(40.17136765837956, 44.519038948459674)"
myrealty,133557,650000.0,135.0,4.0,8.0,10.0,Monolit,New/Excellent Condition,2.0,1,1,1,0,1,0,1,1,44.51227294254827,40.19201414395731,"(40.19201414395731, 44.51227294254827)"
myrealty,134556,155000.0,94.0,4.0,4.0,12.0,Panel,New/Excellent Condition,1.0,0,0,1,0,0,1,1,0,44.50264037003831,40.20040397660547,"(40.20040397660547, 44.50264037003831)"
myrealty,133521,221000.0,103.0,4.0,2.0,5.0,Stone,Good Condition,1.0,0,0,0,0,0,1,1,1,44.51982215070216,40.1747638304342,"(40.1747638304342, 44.51982215070216)"
myrealty,134742,150000.0,57.0,2.0,6.0,14.0,Monolit,New/Excellent Condition,1.0,1,0,1,0,1,0,1,1,44.457979422619005,40.17534841784899,"(40.17534841784899, 44.457979422619005)"
myrealty,133507,250000.0,142.0,5.0,5.0,5.0,Stone,Good Condition,2.0,0,0,0,0,0,0,0,0,44.51982215070216,40.1747638304342,"(40.1747638304342, 44.51982215070216)"
myrealty,133575,410000.0,90.0,2.0,12.0,12.0,Panel,New/Excellent Condition,1.0,0,0,1,1,1,1,1,1,44.514048989347714,40.1861605885798,"(40.1861605885798, 44.514048989347714)"
myrealty,133376,145000.0,56.0,2.0,3.0,5.0,Stone,New/Excellent Condition,1.0,0,0,0,0,0,0,0,0,44.51344849450384,40.1767382062846,"(40.1767382062846, 44.51344849450384)"
myrealty,133514,260000.0,87.0,4.0,4.0,5.0,Stone,New/Excellent Condition,1.0,0,0,1,1,0,1,1,0,44.52473536231635,40.20625843913501,"(40.20625843913501, 44.52473536231635)"
myrealty,133319,185000.0,212.0,5.0,10.0,10.0,Panel,Good Condition,1.0,0,0,0,0,0,0,0,0,44.50472122504243,40.19100870974382,"(40.19100870974382, 44.50472122504243)"
myrealty,133227,128500.0,64.0,3.0,7.0,11.0,Monolit,New/Excellent Condition,1.0,0,0,1,0,1,1,1,1,44.4790618,40.2134186,"(40.2134186, 44.4790618)"
myrealty,133223,155000.0,67.0,2.0,4.0,13.0,Monolit,New/Excellent Condition,1.0,0,0,1,1,1,1,1,1,44.49633619872418,40.22328636163789,"(40.22328636163789, 44.49633619872418)"
myrealty,135290,115000.0,88.0,3.0,6.0,14.0,Panel,New/Excellent Condition,1.0,0,1,0,0,0,0,1,1,44.56943866977043,40.22014872768015,"(40.22014872768015, 44.56943866977043)"
myrealty,136018,90000.0,74.0,3.0,9.0,9.0,Panel,New/Excellent Condition,1.0,0,0,1,0,1,0,1,1,44.57132143359192,40.22526885200318,"(40.22526885200318, 44.57132143359192)"
myrealty,132969,120000.0,55.0,2.0,2.0,6.0,Monolit,Needs Renovation/Repair,1.0,1,0,0,0,1,0,0,0,44.50384769146143,40.19855807840442,"(40.19855807840442, 44.50384769146143)"
myrealty,132782,138000.0,57.0,2.0,11.0,15.0,Monolit,New/Excellent Condition,1.0,1,0,0,0,0,0,0,0,44.509269992836,40.20967865714541,"(40.20967865714541, 44.509269992836)"
myrealty,141121,95000.0,40.0,2.0,8.0,9.0,Panel,New/Excellent Condition,1.0,0,0,1,0,1,0,1,1,44.51488777979646,40.16624129129846,"(40.16624129129846, 44.51488777979646)"
myrealty,132743,108000.0,85.0,3.0,14.0,16.0,Panel,Good Condition,1.0,0,0,0,0,0,0,0,0,44.49857435,40.209585149999995,"(40.209585149999995, 44.49857435)"
myrealty,132761,215000.0,72.0,3.0,4.0,14.0,Monolit,New/Excellent Condition,1.0,1,0,1,0,1,1,1,1,44.50777117033231,40.21015348895229,"(40.21015348895229, 44.50777117033231)"
myrealty,132714,265000.0,96.0,3.0,14.0,14.0,Monolit,New/Excellent Condition,2.0,1,0,1,0,0,1,1,1,44.48023076128606,40.14596510603376,"(40.14596510603376, 44.48023076128606)"
myrealty,132655,95000.0,51.0,2.0,2.0,5.0,Stone,Needs Renovation/Repair,1.0,0,0,0,0,0,0,0,0,44.51872985,40.204131149999995,"(40.204131149999995, 44.51872985)"
myrealty,133237,420000.0,135.0,3.0,3.0,3.0,Monolit,New/Excellent Condition,3.0,1,0,1,1,1,1,1,1,44.50523170804844,40.19493042144863,"(40.19493042144863, 44.50523170804844)"
myrealty,132609,255000.0,152.0,4.0,5.0,12.0,Monolit,New/Excellent Condition,2.0,1,0,0,0,0,0,1,1,44.5388218,40.222082400000005,"(40.222082400000005, 44.5388218)"
myrealty,132575,510000.0,123.0,4.0,5.0,11.0,Monolit,New/Excellent Condition,2.0,1,0,1,0,1,1,1,1,44.51548071604492,40.190139066908706,"(40.190139066908706, 44.51548071604492)"
myrealty,132533,80000.0,73.0,2.0,13.0,16.0,Panel,Good Condition,1.0,0,0,0,0,0,0,0,0,44.468463099999994,40.199323,"(40.199323, 44.468463099999994)"
myrealty,132492,380000.0,146.0,4.0,4.0,5.0,Stone,New/Excellent Condition,3.0,0,0,0,0,0,0,0,0,44.517821617617976,40.177431841441944,"(40.177431841441944, 44.517821617617976)"
myrealty,132483,127000.0,72.0,2.0,6.0,9.0,Other,New/Excellent Condition,1.0,0,1,0,0,0,0,1,0,44.52473536231635,40.20625843913501,"(40.20625843913501, 44.52473536231635)"
myrealty,132535,140000.0,57.0,2.0,7.0,14.0,Monolit,New/Excellent Condition,1.0,1,0,1,0,1,0,1,1,44.457979422619005,40.17534841784899,"(40.17534841784899, 44.457979422619005)"
myrealty,135837,215000.0,53.0,2.0,2.0,18.0,Monolit,Good Condition,1.0,1,0,1,1,1,1,1,1,44.50523170804844,40.19493042144863,"(40.19493042144863, 44.50523170804844)"
myrealty,132417,145000.0,90.0,3.0,5.0,5.0,Stone,Good Condition,1.0,0,0,0,0,0,0,0,0,44.519048808509375,40.177015330930764,"(40.177015330930764, 44.519048808509375)"
myrealty,132416,153000.0,81.0,3.0,4.0,5.0,Stone,Good Condition,1.0,0,0,0,0,0,0,0,0,44.519048808509375,40.177015330930764,"(40.177015330930764, 44.519048808509375)"
myrealty,132445,200000.0,64.0,2.0,5.0,14.0,Monolit,New/Excellent Condition,1.0,1,0,1,0,0,0,0,1,44.519048808509375,40.177015330930764,"(40.177015330930764, 44.519048808509375)"
myrealty,132399,470000.0,250.0,7.0,3.0,4.0,Monolit,New/Excellent Condition,4.0,1,0,1,0,0,0,1,1,44.5388218,40.222082400000005,"(40.222082400000005, 44.5388218)"
myrealty,132443,165000.0,60.0,2.0,9.0,15.0,Monolit,New/Excellent Condition,1.0,0,0,1,0,0,0,1,1,44.539173935967966,40.16188844717563,"(40.16188844717563, 44.539173935967966)"
myrealty,132345,500000.0,176.0,3.0,10.0,10.0,Monolit,New/Excellent Condition,2.0,1,0,0,0,0,0,0,0,44.51181945133735,40.183313571671,"(40.183313571671, 44.51181945133735)"
myrealty,132354,357000.0,155.0,5.0,11.0,14.0,Monolit,Needs Renovation/Repair,3.0,1,0,0,1,1,0,0,0,44.48023076128606,40.14596510603376,"(40.14596510603376, 44.48023076128606)"
myrealty,132332,820000.0,140.0,3.0,3.0,10.0,Monolit,New/Excellent Condition,2.0,1,0,0,0,0,0,0,0,44.51467793334746,40.18220208362412,"(40.18220208362412, 44.51467793334746)"
myrealty,132331,490000.0,93.0,3.0,12.0,22.0,Monolit,New/Excellent Condition,1.0,1,0,0,0,0,0,0,0,44.519048808509375,40.177015330930764,"(40.177015330930764, 44.519048808509375)"
myrealty,132318,170000.0,64.0,2.0,9.0,16.0,Monolit,New/Excellent Condition,1.0,0,0,1,1,1,1,1,1,44.4567380668362,40.166016462777485,"(40.166016462777485, 44.4567380668362)"
myrealty,132288,65000.0,38.0,2.0,5.0,5.0,Stone,New/Excellent Condition,1.0,0,0,0,0,0,0,0,0,44.540206850000004,40.19979295,"(40.19979295, 44.540206850000004)"
myrealty,132272,850000.0,180.0,5.0,5.0,9.0,Monolit,New/Excellent Condition,2.0,1,0,1,0,1,1,1,1,44.51181945133735,40.183313571671,"(40.183313571671, 44.51181945133735)"
myrealty,132270,96000.0,40.0,2.0,4.0,4.0,Stone,New/Excellent Condition,1.0,0,0,0,0,0,0,0,0,44.52473536231635,40.20625843913501,"(40.20625843913501, 44.52473536231635)"
myrealty,132234,167000.0,89.0,3.0,2.0,11.0,Monolit,New/Excellent Condition,1.0,1,0,1,0,1,1,1,1,44.48818834760215,40.15458305313542,"(40.15458305313542, 44.48818834760215)"
myrealty,132001,285000.0,68.0,3.0,3.0,10.0,Monolit,New/Excellent Condition,2.0,1,0,0,0,0,0,0,0,44.51959732658925,40.20241187184684,"(40.20241187184684, 44.51959732658925)"
myrealty,131969,225000.0,110.0,3.0,4.0,4.0,Monolit,New/Excellent Condition,2.0,1,0,1,0,0,1,1,1,44.47934247499251,40.150660083827475,"(40.150660083827475, 44.47934247499251)"
myrealty,134303,200000.0,63.0,2.0,3.0,10.0,Monolit,Needs Renovation/Repair,1.0,1,0,0,0,1,0,0,0,44.50824234549154,40.20230021885149,"(40.20230021885149, 44.50824234549154)"
myrealty,131968,235000.0,104.0,4.0,6.0,18.0,Monolit,New/Excellent Condition,2.0,1,0,1,1,1,1,1,1,44.48439985,40.14520375,"(40.14520375, 44.48439985)"
myrealty,132028,215000.0,70.0,3.0,6.0,11.0,Panel,New/Excellent Condition,2.0,0,0,1,0,1,1,1,1,44.51166722152143,40.182206184659805,"(40.182206184659805, 44.51166722152143)"
myrealty,131858,350000.0,90.0,3.0,2.0,5.0,Stone,Good Condition,1.0,0,0,0,0,0,0,0,0,44.514048989347714,40.1861605885798,"(40.1861605885798, 44.514048989347714)"
myrealty,131588,465000.0,230.0,5.0,14.0,14.0,Monolit,New/Excellent Condition,2.0,1,0,1,1,1,1,1,1,44.457979422619005,40.17534841784899,"(40.17534841784899, 44.457979422619005)"
myrealty,137317,163000.0,95.0,3.0,5.0,9.0,Panel,Good Condition,1.0,0,0,1,0,1,0,0,0,44.49857435,40.209585149999995,"(40.209585149999995, 44.49857435)"
myrealty,131555,280000.0,138.0,4.0,9.0,9.0,Panel,New/Excellent Condition,2.0,0,0,1,0,1,1,1,1,44.511497418773224,40.189037747597645,"(40.189037747597645, 44.511497418773224)"
myrealty,131543,135000.0,62.0,2.0,3.0,4.0,Stone,Good Condition,1.0,0,0,0,0,0,0,0,0,44.525275644939626,40.18489525304254,"(40.18489525304254, 44.525275644939626)"
myrealty,131535,150000.0,70.0,2.0,14.0,14.0,Panel,New/Excellent Condition,1.0,0,0,0,0,0,0,0,0,44.51344849450384,40.1767382062846,"(40.1767382062846, 44.51344849450384)"
myrealty,132589,210000.0,84.0,3.0,6.0,8.0,Monolit,New/Excellent Condition,1.0,1,0,1,0,1,1,1,1,44.48439985,40.14520375,"(40.14520375, 44.48439985)"
myrealty,131586,270000.0,52.0,3.0,6.0,6.0,Stone,New/Excellent Condition,1.0,0,0,0,0,1,0,1,1,44.517821617617976,40.177431841441944,"(40.177431841441944, 44.517821617617976)"
myrealty,131466,280000.0,114.0,4.0,7.0,10.0,Panel,New/Excellent Condition,2.0,0,0,0,0,0,0,0,0,44.51181945133735,40.183313571671,"(40.183313571671, 44.51181945133735)"
myrealty,131458,94000.0,43.0,2.0,3.0,5.0,Monolit,New/Excellent Condition,2.0,1,0,0,0,0,0,0,0,44.49857435,40.209585149999995,"(40.209585149999995, 44.49857435)"
myrealty,131434,145000.0,115.0,4.0,2.0,5.0,Stone,New/Excellent Condition,1.0,0,1,1,0,0,1,1,1,44.4655256,40.1669479,"(40.1669479, 44.4655256)"
myrealty,131318,88000.0,56.0,2.0,11.0,16.0,Panel,Good Condition,1.0,0,0,0,0,0,0,0,0,44.49978402004816,40.19794363418706,"(40.19794363418706, 44.49978402004816)"
myrealty,131303,200000.0,85.0,3.0,6.0,12.0,Monolit,Needs Renovation/Repair,1.0,1,0,0,0,0,0,0,0,44.497928566324596,40.203858779099114,"(40.203858779099114, 44.497928566324596)"
myrealty,131126,490000.0,82.0,2.0,1.0,3.0,Stone,New/Excellent Condition,1.0,0,0,1,0,0,1,1,1,44.5129618594638,40.19399679221862,"(40.19399679221862, 44.5129618594638)"
myrealty,131080,750000.0,147.0,5.0,4.0,6.0,Monolit,New/Excellent Condition,2.0,1,0,0,0,0,0,1,0,44.51808492499669,40.187096641397815,"(40.187096641397815, 44.51808492499669)"
myrealty,131596,325000.0,64.0,2.0,5.0,16.0,Monolit,New/Excellent Condition,1.0,1,0,1,0,0,0,1,1,44.51863665459219,40.17606564344017,"(40.17606564344017, 44.51863665459219)"
myrealty,131060,665000.0,131.0,4.0,7.0,17.0,Monolit,New/Excellent Condition,2.0,1,0,1,1,1,1,1,1,44.51863665459219,40.17606564344017,"(40.17606564344017, 44.51863665459219)"
myrealty,131037,144000.0,99.0,4.0,5.0,5.0,Stone,Good Condition,1.0,0,0,1,0,0,1,1,1,44.51002309500625,40.20586486520793,"(40.20586486520793, 44.51002309500625)"
myrealty,130988,305000.0,84.0,3.0,4.0,4.0,Monolit,New/Excellent Condition,1.0,1,0,1,1,1,1,1,1,44.50523170804844,40.19493042144863,"(40.19493042144863, 44.50523170804844)"
myrealty,130966,215000.0,74.0,3.0,3.0,8.0,Monolit,New/Excellent Condition,2.0,1,0,1,1,1,1,0,1,44.48439985,40.14520375,"(40.14520375, 44.48439985)"
myrealty,130929,205000.0,67.0,2.0,6.0,17.0,Monolit,Good Condition,1.0,1,0,0,1,1,0,1,0,44.49082633472604,40.19822318396341,"(40.19822318396341, 44.49082633472604)"
myrealty,137334,128000.0,84.0,3.0,10.0,12.0,Panel,Good Condition,1.0,0,0,1,0,1,0,1,0,44.51658127915671,40.16268765158444,"(40.16268765158444, 44.51658127915671)"
myrealty,130838,465000.0,142.0,4.0,2.0,5.0,Stone,Good Condition,1.0,0,0,0,0,0,0,0,0,44.5180200101794,40.18203709652422,"(40.18203709652422, 44.5180200101794)"
myrealty,130830,315000.0,125.0,4.0,8.0,9.0,Other,New/Excellent Condition,1.0,0,0,0,0,0,0,0,0,44.51181945133735,40.183313571671,"(40.183313571671, 44.51181945133735)"
myrealty,130826,275000.0,60.0,2.0,10.0,10.0,Monolit,New/Excellent Condition,1.0,1,0,0,0,0,0,0,0,44.51467793334746,40.18220208362412,"(40.18220208362412, 44.51467793334746)"
myrealty,131828,330000.0,130.0,3.0,5.0,15.0,Monolit,New/Excellent Condition,2.0,1,0,1,0,1,1,1,1,44.509269992836,40.20967865714541,"(40.20967865714541, 44.509269992836)"
myrealty,130753,130000.0,66.0,2.0,5.0,5.0,Stone,New/Excellent Condition,1.0,0,0,0,0,0,0,1,1,44.50264037003831,40.20040397660547,"(40.20040397660547, 44.50264037003831)"
myrealty,130736,405000.0,60.0,2.0,4.0,17.0,Monolit,New/Excellent Condition,1.0,1,0,0,0,0,0,0,0,44.51959732658925,40.20241187184684,"(40.20241187184684, 44.51959732658925)"
myrealty,130635,153000.0,76.0,3.0,5.0,5.0,Stone,New/Excellent Condition,1.0,0,0,1,0,0,0,1,1,44.49844424700246,40.19994302020931,"(40.19994302020931, 44.49844424700246)"
myrealty,130614,150000.0,43.0,2.0,14.0,14.0,Monolit,New/Excellent Condition,1.0,1,0,0,0,0,0,0,0,44.51488777979646,40.16624129129846,"(40.16624129129846, 44.51488777979646)"
myrealty,130594,650000.0,174.0,4.0,18.0,18.0,Monolit,New/Excellent Condition,1.0,1,0,1,0,1,1,1,1,44.51583117054371,40.17148024125946,"(40.17148024125946, 44.51583117054371)"
myrealty,130515,145000.0,60.0,2.0,4.0,16.0,Monolit,Needs Renovation/Repair,1.0,1,0,0,0,1,0,1,0,44.493826561382456,40.140887872078665,"(40.140887872078665, 44.493826561382456)"
myrealty,130538,200000.0,89.0,4.0,2.0,9.0,Panel,New/Excellent Condition,1.0,0,0,0,0,0,0,1,0,44.52003469603711,40.17296185385123,"(40.17296185385123, 44.52003469603711)"
myrealty,130456,215000.0,88.0,3.0,15.0,15.0,Monolit,New/Excellent Condition,2.0,1,0,0,0,0,0,0,0,44.539173935967966,40.16188844717563,"(40.16188844717563, 44.539173935967966)"
myrealty,130446,255000.0,104.0,3.0,12.0,18.0,Other,Good Condition,2.0,0,0,0,1,1,0,0,0,44.493826561382456,40.140887872078665,"(40.140887872078665, 44.493826561382456)"
myrealty,133015,174000.0,91.0,4.0,3.0,5.0,Stone,Good Condition,1.0,0,0,0,0,0,0,0,0,44.49141207406966,40.19293930149094,"(40.19293930149094, 44.49141207406966)"
myrealty,130359,350000.0,110.0,3.0,6.0,7.0,Panel,New/Excellent Condition,2.0,0,0,1,0,1,1,1,1,44.491346750379165,40.19366433254226,"(40.19366433254226, 44.491346750379165)"
myrealty,130516,290000.0,49.0,2.0,4.0,16.0,Monolit,New/Excellent Condition,1.0,0,0,1,0,1,0,1,1,44.51959732658925,40.20241187184684,"(40.20241187184684, 44.51959732658925)"
myrealty,130234,210000.0,95.0,3.0,12.0,15.0,Monolit,New/Excellent Condition,2.0,1,0,1,0,1,1,1,1,44.53250355,40.141435900000005,"(40.141435900000005, 44.53250355)"
myrealty,130216,143000.0,53.0,2.0,2.0,15.0,Monolit,New/Excellent Condition,1.0,1,0,1,0,1,1,1,1,44.539173935967966,40.16188844717563,"(40.16188844717563, 44.539173935967966)"
myrealty,130071,790000.0,110.0,4.0,5.0,18.0,Monolit,New/Excellent Condition,2.0,1,0,0,0,0,0,0,0,44.51863665459219,40.17606564344017,"(40.17606564344017, 44.51863665459219)"
myrealty,130055,189000.0,66.0,2.0,3.0,5.0,Stone,Good Condition,1.0,0,0,0,0,0,0,0,0,44.50948029563954,40.17885352616499,"(40.17885352616499, 44.50948029563954)"
myrealty,129972,183000.0,113.0,3.0,3.0,10.0,Monolit,New/Excellent Condition,1.0,1,0,1,0,1,0,1,1,44.50292388371961,40.192933034202376,"(40.192933034202376, 44.50292388371961)"
myrealty,129952,180000.0,77.0,2.0,10.0,14.0,Monolit,Needs Renovation/Repair,1.0,1,0,0,1,1,0,1,0,44.50777117033231,40.21015348895229,"(40.21015348895229, 44.50777117033231)"
myrealty,129950,165000.0,70.0,2.0,12.0,14.0,Monolit,Needs Renovation/Repair,1.0,1,0,0,0,1,0,0,0,44.50777117033231,40.21015348895229,"(40.21015348895229, 44.50777117033231)"
myrealty,129922,135000.0,75.0,3.0,2.0,5.0,Stone,New/Excellent Condition,1.0,0,0,1,0,0,0,1,1,44.4567380668362,40.166016462777485,"(40.166016462777485, 44.4567380668362)"
myrealty,129910,400000.0,139.0,4.0,4.0,10.0,Panel,New/Excellent Condition,2.0,0,0,1,0,1,1,1,1,44.583870697678144,40.21673211791397,"(40.21673211791397, 44.583870697678144)"
myrealty,129906,275000.0,92.0,2.0,4.0,4.0,Stone,New/Excellent Condition,2.0,0,0,0,0,0,0,1,1,44.505052000470215,40.183781674798254,"(40.183781674798254, 44.505052000470215)"
myrealty,130065,185000.0,107.0,3.0,12.0,14.0,Panel,New/Excellent Condition,1.0,0,0,0,0,0,0,0,0,44.4672332201912,40.19625664909909,"(40.19625664909909, 44.4672332201912)"
myrealty,129791,255000.0,112.0,3.0,2.0,5.0,Stone,New/Excellent Condition,1.0,0,0,1,0,0,0,1,1,44.51240035,40.1775186,"(40.1775186, 44.51240035)"
myrealty,129765,215000.0,85.0,3.0,5.0,6.0,Monolit,Good Condition,2.0,1,0,0,1,1,0,0,0,44.50603348930943,40.19194689069822,"(40.19194689069822, 44.50603348930943)"
myrealty,129709,377000.0,100.0,3.0,4.0,4.0,Stone,New/Excellent Condition,2.0,0,0,0,0,0,0,0,0,44.514048989347714,40.1861605885798,"(40.1861605885798, 44.514048989347714)"
myrealty,129634,350000.0,90.0,3.0,2.0,9.0,Monolit,New/Excellent Condition,2.0,1,0,1,0,1,0,1,1,44.50292388371961,40.192933034202376,"(40.192933034202376, 44.50292388371961)"
myrealty,129611,159000.0,94.0,3.0,4.0,5.0,Stone,Good Condition,1.0,0,0,0,0,0,0,0,0,44.51002309500625,40.20586486520793,"(40.20586486520793, 44.51002309500625)"
myrealty,129568,235000.0,57.0,2.0,3.0,6.0,Stone,New/Excellent Condition,1.0,0,0,1,0,1,1,1,1,44.50948029563954,40.17885352616499,"(40.17885352616499, 44.50948029563954)"
myrealty,129541,120000.0,76.0,3.0,8.0,9.0,Panel,New/Excellent Condition,1.0,0,1,1,0,1,1,1,1,44.57132143359192,40.22526885200318,"(40.22526885200318, 44.57132143359192)"
myrealty,129590,200000.0,125.0,3.0,3.0,3.0,Monolit,New/Excellent Condition,1.0,1,0,1,0,0,1,1,0,44.50480034779916,40.196026606810655,"(40.196026606810655, 44.50480034779916)"
myrealty,129299,199000.0,66.0,2.0,5.0,14.0,Monolit,New/Excellent Condition,1.0,1,0,1,0,1,1,1,1,44.457979422619005,40.17534841784899,"(40.17534841784899, 44.457979422619005)"
myrealty,129294,190000.0,88.0,3.0,4.0,9.0,Panel,New/Excellent Condition,2.0,0,0,1,0,1,0,1,1,44.52473536231635,40.20625843913501,"(40.20625843913501, 44.52473536231635)"
myrealty,129148,275000.0,108.0,3.0,9.0,14.0,Panel,New/Excellent Condition,1.0,0,0,0,0,0,0,0,0,44.4672332201912,40.19625664909909,"(40.19625664909909, 44.4672332201912)"
