,source,id,price,area,rooms,floor,storeys,bathroom_count,new_building,F_Balcony,F_Internet,F_Security,F_Elevator,F_Air Conditioner,F_Heating System,F_Furniture,latitude,longitude,SL_opera,SL_zvartnoc,SL_central_cemetery,SL_baghramyan_subway,SL_shengavit_subway,L_pharmacy,L_atm,L_parking,L_clinic,L_place_of_worship,L_university,L_kindergarten,L_hospital,building_type_Monolit,building_type_Other,building_type_Panel,building_type_Stone,condition_Good Condition,condition_Needs Renovation/Repair,condition_New/Excellent Condition,condition_Other
973,myrealty,135620,80000.0,40.0,1.0,5.0,5.0,1.0,0,0,0,0,0,0,0,1,44.509269992836,40.20967865714541,2678,11229,7014,1908,7471,2,1,2,1,0,1,1,1,0,0,0,1,1,0,0,0
974,myrealty,135618,128000.0,46.0,2.0,2.0,9.0,1.0,1,0,0,0,1,0,0,1,44.48439985,40.14520375,5232,7174,4673,5840,127,8,6,3,0,0,0,2,0,1,0,0,0,0,0,1,0
975,myrealty,135556,220000.0,99.0,3.0,17.0,17.0,2.0,1,0,0,0,1,0,0,0,44.5902935,40.18955105,6400,16649,6134,8242,10168,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
976,myrealty,135555,193000.0,99.0,3.0,7.0,17.0,2.0,0,0,0,0,1,0,0,1,44.5902935,40.18955105,6400,16649,6134,8242,10168,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
977,myrealty,135519,90000.0,46.0,2.0,10.0,20.0,1.0,1,0,0,0,1,0,0,0,44.4567380668362,40.166016462777485,5432,5016,7184,4685,3409,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
978,myrealty,137091,130000.0,83.0,3.0,5.0,5.0,1.0,0,1,1,0,0,1,1,1,44.49844424700246,40.19994302020931,2098,9864,6455,497,6211,12,10,0,1,0,0,3,1,0,0,0,1,1,0,0,0
979,myrealty,135586,160000.0,88.0,3.0,5.0,5.0,1.0,0,0,0,0,0,0,0,0,44.519048808509375,40.177015330930764,1054,10441,3367,3108,4549,7,10,10,1,0,0,0,0,0,0,0,1,0,1,0,0
980,myrealty,135411,275000.0,92.0,2.0,11.0,16.0,1.0,1,0,0,0,0,0,1,1,44.52473536231635,40.20625843913501,2396,12140,6283,2813,7578,1,5,8,0,2,0,3,0,1,0,0,0,0,0,1,0
981,myrealty,136022,130000.0,62.0,2.0,2.0,5.0,1.0,1,0,1,0,1,1,1,1,44.49633619872418,40.22328636163789,4441,11339,8833,2904,8759,4,1,2,0,0,0,2,0,1,0,0,0,0,0,1,0
982,myrealty,135320,190000.0,74.0,4.0,13.0,18.0,2.0,1,0,1,0,1,1,1,1,44.48439985,40.14520375,5232,7174,4673,5840,127,8,6,3,0,0,0,2,0,1,0,0,0,0,0,1,0
983,myrealty,135294,182000.0,87.0,2.0,2.0,6.0,1.0,1,1,1,0,1,1,1,1,44.46234708546167,40.1906722427931,4510,6769,7871,2767,5465,4,7,1,1,0,1,0,0,1,0,0,0,0,0,1,0
984,myrealty,135253,288000.0,96.0,3.0,5.0,11.0,1.0,0,0,0,0,1,0,1,0,44.51166722152143,40.182206184659805,512,10014,4189,2259,4691,10,17,5,4,0,1,5,4,0,0,1,0,1,0,0,0
985,myrealty,135085,525000.0,96.0,2.0,5.0,14.0,1.0,1,0,1,0,1,1,1,1,44.50449735,40.1832187,951,9481,4641,1805,4544,1,7,6,3,1,1,1,0,1,0,0,0,0,0,1,0
986,myrealty,135070,194000.0,44.0,3.0,4.0,9.0,1.0,0,0,0,0,0,0,1,1,44.505052000470215,40.183781674798254,887,9548,4660,1776,4619,3,6,6,2,1,1,2,0,0,0,1,0,0,0,1,0
987,myrealty,136580,210000.0,78.0,3.0,3.0,12.0,2.0,1,0,0,0,0,0,0,0,44.52733885,40.20019725,1890,12020,5579,2869,7086,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0
988,myrealty,135010,230000.0,51.0,2.0,6.0,10.0,1.0,1,0,0,0,0,0,0,0,44.5074118246583,40.18475498588536,666,9774,4627,1807,4793,5,9,9,5,2,2,2,4,1,0,0,0,0,0,1,0
989,myrealty,134977,128000.0,62.0,2.0,5.0,10.0,1.0,0,0,0,0,0,0,0,0,44.4972968,40.20489739999999,2588,10091,6976,902,6740,5,3,0,1,0,0,0,1,0,0,1,0,0,0,1,0
990,myrealty,134948,150000.0,69.0,2.0,3.0,9.0,1.0,0,0,1,0,1,0,1,1,44.50264037003831,40.20040397660547,1919,10193,6317,830,6332,8,7,2,1,0,0,0,1,0,0,1,0,1,0,0,0
991,myrealty,134944,190000.0,74.0,4.0,13.0,18.0,2.0,1,0,1,0,1,1,1,1,44.48439985,40.14520375,5232,7174,4673,5840,127,8,6,3,0,0,0,2,0,0,1,0,0,0,0,1,0
992,myrealty,134934,175000.0,65.0,2.0,18.0,18.0,1.0,1,0,0,1,1,0,0,0,44.4972968,40.20489739999999,2588,10091,6976,902,6740,5,3,0,1,0,0,0,1,1,0,0,0,0,1,0,0
993,myrealty,134905,155000.0,50.0,2.0,5.0,9.0,1.0,0,0,0,0,0,0,1,0,44.499472776670245,40.180107053322125,1479,8960,4673,1965,4080,1,6,7,1,0,0,0,2,0,0,1,0,0,0,1,0
994,myrealty,134902,515000.0,105.0,3.0,8.0,14.0,2.0,1,0,1,0,1,1,1,1,44.499472776670245,40.180107053322125,1479,8960,4673,1965,4080,1,6,7,1,0,0,0,2,1,0,0,0,0,0,1,0
995,myrealty,134815,160000.0,96.0,4.0,9.0,9.0,1.0,0,0,1,0,1,0,1,1,44.50292388371961,40.192933034202376,1289,9805,5593,912,5532,4,6,2,0,0,0,0,0,0,1,0,0,1,0,0,0
996,myrealty,134726,210000.0,128.0,2.0,5.0,16.0,2.0,1,0,0,0,0,0,0,0,44.54340269291652,40.19862324605405,2784,13188,5331,4217,7718,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
997,myrealty,134723,210000.0,128.0,3.0,5.0,16.0,2.0,1,0,0,0,1,0,0,0,44.54340269291652,40.19862324605405,2784,13188,5331,4217,7718,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
998,myrealty,134673,96000.0,43.0,2.0,3.0,10.0,1.0,0,0,0,0,0,0,0,0,44.50264037003831,40.20040397660547,1919,10193,6317,830,6332,8,7,2,1,0,0,0,1,0,0,1,0,1,0,0,0
999,myrealty,134669,97000.0,50.0,2.0,3.0,5.0,1.0,0,0,0,0,0,0,0,0,44.51413593557797,40.21066440089994,2743,11632,6981,2284,7695,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
1000,myrealty,134736,354000.0,90.0,2.0,8.0,14.0,2.0,1,0,1,0,1,1,1,1,44.499472776670245,40.180107053322125,1479,8960,4673,1965,4080,1,6,7,1,0,0,0,2,1,0,0,0,0,0,1,0
1001,myrealty,134627,140000.0,72.0,2.0,14.0,18.0,1.0,1,0,0,0,1,0,1,0,44.52473536231635,40.20625843913501,2396,12140,6283,2813,7578,1,5,8,0,2,0,3,0,1,0,0,0,0,1,0,0
1002,myrealty,136288,90000.0,53.0,2.0,3.0,22.0,1.0,1,0,0,0,0,0,0,0,44.49529424270469,40.17391370093009,2152,8406,4509,2596,3322,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
1003,myrealty,137333,200000.0,90.0,3.0,4.0,9.0,2.0,0,0,0,0,1,1,1,1,44.50759201950419,40.19012669592037,785,10024,5118,1414,5355,3,8,1,0,0,2,0,1,0,0,1,0,1,0,0,0
1004,myrealty,134601,134000.0,61.0,2.0,3.0,5.0,1.0,1,0,0,0,0,0,0,0,44.49857435,40.20958515,2974,10487,7379,1431,7271,0,0,1,0,1,0,0,4,1,0,0,0,0,0,1,0
1005,myrealty,134468,410000.0,130.0,4.0,7.0,14.0,3.0,1,0,1,0,1,1,1,1,44.51583117054371,40.17148024125946,1615,10029,3021,3422,3900,11,19,11,0,1,1,0,0,1,0,0,0,0,0,1,0
1006,myrealty,134465,200000.0,97.0,3.0,5.0,12.0,2.0,0,0,0,0,0,0,0,0,44.52003469603711,40.17296185385123,1509,10414,2939,3501,4261,5,10,7,0,1,2,0,0,0,0,1,0,0,0,1,0
1007,myrealty,134464,160000.0,83.0,3.0,3.0,12.0,1.0,0,0,0,0,0,0,0,0,44.52003469603711,40.17296185385123,1509,10414,2939,3501,4261,5,10,7,0,1,2,0,0,0,0,1,0,1,0,0,0
1008,myrealty,134463,325000.0,108.0,3.0,6.0,6.0,2.0,1,0,0,0,0,0,0,0,44.50523170804844,40.19493042144863,1298,10082,5680,1005,5800,0,1,3,0,0,1,0,0,1,0,0,0,0,0,1,0
1009,myrealty,134462,150000.0,76.0,3.0,3.0,5.0,1.0,0,0,0,0,0,0,0,0,44.49844424700246,40.19994302020931,2098,9864,6455,497,6211,12,10,0,1,0,0,3,1,0,0,0,1,1,0,0,0
1010,myrealty,134415,255000.0,65.0,2.0,4.0,6.0,1.0,1,0,1,0,1,1,1,1,44.50759201950419,40.19012669592037,785,10024,5118,1414,5355,3,8,1,0,0,2,0,1,1,0,0,0,0,0,1,0
1011,myrealty,134405,325000.0,100.0,3.0,5.0,5.0,2.0,0,0,0,0,0,0,0,0,44.514048989347714,40.1861605885798,90,10356,4463,2117,5174,9,32,4,2,0,2,1,1,0,0,0,1,0,0,1,0
1012,myrealty,134399,110000.0,80.0,3.0,1.0,5.0,1.0,0,0,0,0,0,0,0,0,44.49141207406966,40.19293930149094,2154,8949,6183,518,5360,5,0,3,1,0,1,0,2,0,0,0,1,1,0,0,0
1013,myrealty,134369,650000.0,135.0,4.0,8.0,10.0,2.0,1,1,1,0,1,1,1,1,44.51227294254827,40.19201414395731,710,10473,5110,1674,5698,0,3,2,0,0,1,2,0,1,0,0,0,0,0,1,0
1014,myrealty,136640,580000.0,166.0,4.0,18.0,19.0,3.0,1,0,1,0,1,0,1,1,44.53131187614989,40.2057431020302,2591,12602,6143,3324,7788,5,7,5,1,1,1,1,12,1,0,0,0,0,0,1,0
1015,myrealty,134332,295000.0,55.0,3.0,5.0,6.0,1.0,1,0,1,0,1,1,1,1,44.517821617617976,40.17743184144194,980,10353,3460,3003,4522,9,12,8,1,0,0,1,0,1,0,0,0,0,0,1,0
1016,myrealty,134331,219000.0,104.0,4.0,12.0,14.0,2.0,0,0,1,0,1,1,1,1,44.49091100920923,40.204181641463855,2881,9606,7201,809,6604,2,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
1017,myrealty,137336,247000.0,85.0,3.0,4.0,5.0,1.0,0,0,1,0,0,1,0,1,44.5273774,40.17699785,1446,11125,3073,3634,5017,1,2,4,0,0,3,1,0,0,0,0,1,0,0,1,0
1018,myrealty,134287,168000.0,100.0,3.0,12.0,12.0,1.0,1,0,1,0,1,1,1,1,44.4790618,40.2134186,4319,9525,8621,2190,7638,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1019,myrealty,134252,185000.0,83.0,2.0,7.0,17.0,1.0,1,0,1,0,1,0,1,1,44.4790618,40.2134186,4319,9525,8621,2190,7638,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1020,myrealty,134208,285000.0,135.0,4.0,6.0,7.0,2.0,0,0,1,0,0,0,1,1,44.514048989347714,40.1861605885798,90,10356,4463,2117,5174,9,32,4,2,0,2,1,1,0,0,0,1,0,0,1,0
1021,myrealty,134198,277000.0,65.0,2.0,3.0,8.0,1.0,1,0,0,0,0,0,0,0,44.50759201950419,40.19012669592037,785,10024,5118,1414,5355,3,8,1,0,0,2,0,1,1,0,0,0,0,0,1,0
1022,myrealty,134192,82000.0,65.0,2.0,10.0,12.0,1.0,0,0,0,0,0,0,0,0,44.47439213842463,40.198846692958135,3740,8136,7653,1656,6075,3,1,5,0,0,1,0,0,0,0,1,0,1,0,0,0
1023,myrealty,134189,130000.0,91.0,4.0,10.0,16.0,1.0,0,0,0,0,0,0,0,0,44.49978402004816,40.19794363418706,1858,9844,6206,515,6014,8,6,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1024,myrealty,134186,135000.0,40.0,1.0,8.0,15.0,1.0,1,0,0,0,0,0,0,0,44.48439985,40.14520375,5232,7174,4673,5840,127,8,6,3,0,0,0,2,0,1,0,0,0,0,0,1,0
1025,myrealty,134125,165000.0,90.0,3.0,3.0,8.0,1.0,0,0,0,0,1,0,1,1,44.539173935967966,40.16188844717563,3372,11833,1233,5506,4909,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1026,myrealty,134102,125000.0,67.0,2.0,3.0,14.0,1.0,0,0,0,0,0,0,0,0,44.52003469603711,40.17296185385123,1509,10414,2939,3501,4261,5,10,7,0,1,2,0,0,0,0,1,0,1,0,0,0
1027,myrealty,134099,220000.0,70.0,3.0,3.0,10.0,1.0,0,0,0,0,0,0,0,0,44.499437857296144,40.19210576699806,1492,9500,5686,746,5372,3,2,2,1,0,0,0,0,0,0,1,0,0,0,1,0
1028,myrealty,133956,210000.0,68.0,2.0,11.0,16.0,2.0,1,0,0,0,1,0,0,0,44.493826561382456,40.140887872078665,5331,8033,3986,6266,812,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1029,myrealty,133939,92000.0,46.0,2.0,6.0,6.0,1.0,0,0,0,0,0,0,0,0,44.52515051916544,40.207567201237154,2545,12243,6419,2901,7725,2,6,7,1,2,0,4,1,0,0,0,1,1,0,0,0
1030,myrealty,133905,595000.0,150.0,3.0,5.0,15.0,3.0,1,0,0,0,0,0,0,0,44.505052000470215,40.183781674798254,887,9548,4660,1776,4619,3,6,6,2,1,1,2,0,1,0,0,0,0,1,0,0
1031,myrealty,133900,295500.0,118.0,4.0,15.0,16.0,3.0,1,0,0,0,0,0,0,0,44.51811462379455,40.166993360178346,2129,10127,2522,3947,3680,6,0,2,0,1,0,2,0,1,0,0,0,0,1,0,0
1032,myrealty,133893,150000.0,102.0,3.0,3.0,5.0,2.0,0,0,1,0,0,1,1,1,44.4633249,40.1706613,4716,5715,6791,3927,3443,3,1,5,0,0,0,1,2,0,0,0,1,0,0,1,0
1033,myrealty,133891,115000.0,74.0,2.0,13.0,18.0,1.0,1,0,0,0,1,0,0,0,44.4567380668362,40.166016462777485,5432,5016,7184,4685,3409,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1034,myrealty,133907,155000.0,40.0,2.0,3.0,4.0,1.0,0,0,1,1,0,1,1,1,44.51488777979646,40.16624129129846,2197,9843,2666,3885,3422,7,4,4,0,1,0,2,2,0,0,0,1,0,0,1,0
1035,myrealty,136392,159000.0,56.0,2.0,3.0,12.0,1.0,1,0,1,1,1,1,1,1,44.52733885,40.20019725,1890,12020,5579,2869,7086,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
1036,myrealty,133857,118000.0,79.0,3.0,15.0,16.0,1.0,0,0,1,0,1,0,1,1,44.51575732853416,40.16366263062315,2484,9876,2431,4174,3287,8,1,2,0,1,0,0,0,0,0,1,0,0,0,1,0
1037,myrealty,133647,83000.0,36.0,1.0,2.0,5.0,1.0,0,1,0,0,0,0,1,0,44.51903894845968,40.17136765837956,1661,10293,2842,3588,4075,9,7,3,0,1,2,0,0,0,0,0,1,1,0,0,0
1038,myrealty,133557,650000.0,135.0,4.0,8.0,10.0,2.0,1,1,1,0,1,0,1,1,44.51227294254827,40.19201414395731,710,10473,5110,1674,5698,0,3,2,0,0,1,2,0,1,0,0,0,0,0,1,0
1039,myrealty,134556,155000.0,94.0,4.0,4.0,12.0,1.0,0,0,1,0,0,1,1,0,44.50264037003831,40.20040397660547,1919,10193,6317,830,6332,8,7,2,1,0,0,0,1,0,0,1,0,0,0,1,0
1040,myrealty,133521,221000.0,103.0,4.0,2.0,5.0,1.0,0,0,0,0,0,1,1,1,44.51982215070216,40.1747638304342,1312,10442,3119,3337,4398,4,11,7,1,1,2,0,0,0,0,0,1,1,0,0,0
1041,myrealty,134742,150000.0,57.0,2.0,6.0,14.0,1.0,1,0,1,0,1,0,1,1,44.457979422619005,40.17534841784899,4994,5515,7398,3895,4130,2,9,4,0,0,0,0,0,1,0,0,0,0,0,1,0
1042,myrealty,133507,250000.0,142.0,5.0,5.0,5.0,2.0,0,0,0,0,0,0,0,0,44.51982215070216,40.1747638304342,1312,10442,3119,3337,4398,4,11,7,1,1,2,0,0,0,0,0,1,1,0,0,0
1043,myrealty,133575,410000.0,90.0,2.0,12.0,12.0,1.0,0,0,1,1,1,1,1,1,44.514048989347714,40.1861605885798,90,10356,4463,2117,5174,9,32,4,2,0,2,1,1,0,0,1,0,0,0,1,0
1044,myrealty,133376,145000.0,56.0,2.0,3.0,5.0,1.0,0,0,0,0,0,0,0,0,44.51344849450384,40.1767382062846,1039,9975,3605,2826,4245,3,19,13,0,0,1,0,0,0,0,0,1,0,0,1,0
1045,myrealty,133514,260000.0,87.0,4.0,4.0,5.0,1.0,0,0,1,1,0,1,1,0,44.52473536231635,40.20625843913501,2396,12140,6283,2813,7578,1,5,8,0,2,0,3,0,0,0,0,1,0,0,1,0
1046,myrealty,133227,128500.0,64.0,3.0,7.0,11.0,1.0,0,0,1,0,1,1,1,1,44.4790618,40.2134186,4319,9525,8621,2190,7638,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1047,myrealty,133223,155000.0,67.0,2.0,4.0,13.0,1.0,0,0,1,1,1,1,1,1,44.49633619872418,40.22328636163789,4441,11339,8833,2904,8759,4,1,2,0,0,0,2,0,1,0,0,0,0,0,1,0
1048,myrealty,135290,115000.0,88.0,3.0,6.0,14.0,1.0,0,1,0,0,0,0,1,1,44.56943866977043,40.22014872768015,5976,16213,8135,6911,10972,3,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0
1049,myrealty,136018,90000.0,74.0,3.0,9.0,9.0,1.0,0,0,1,0,1,0,1,1,44.57132143359192,40.22526885200318,6470,16624,8726,7284,11512,3,2,2,0,0,0,1,0,0,0,1,0,0,0,1,0
1050,myrealty,132969,120000.0,55.0,2.0,2.0,6.0,1.0,1,0,0,0,1,0,0,0,44.50384769146143,40.19855807840442,1691,10176,6088,867,6157,5,5,2,1,0,0,0,0,1,0,0,0,0,1,0,0
1051,myrealty,132782,138000.0,57.0,2.0,11.0,15.0,1.0,1,0,0,0,0,0,0,0,44.509269992836,40.20967865714541,2678,11229,7014,1908,7471,2,1,2,1,0,1,1,1,1,0,0,0,0,0,1,0
1052,myrealty,141121,95000.0,40.0,2.0,8.0,9.0,1.0,0,0,1,0,1,0,1,1,44.51488777979646,40.16624129129846,2197,9843,2666,3885,3422,7,4,4,0,1,0,2,2,0,0,1,0,0,0,1,0
1053,myrealty,132743,108000.0,85.0,3.0,14.0,16.0,1.0,0,0,0,0,0,0,0,0,44.49857435,40.20958515,2974,10487,7379,1431,7271,0,0,1,0,1,0,0,4,0,0,1,0,1,0,0,0
1054,myrealty,132761,215000.0,72.0,3.0,4.0,14.0,1.0,1,0,1,0,1,1,1,1,44.50777117033231,40.21015348895229,2756,11154,7109,1863,7489,1,0,2,1,0,1,1,0,1,0,0,0,0,0,1,0
1055,myrealty,132714,265000.0,96.0,3.0,14.0,14.0,2.0,1,0,1,0,0,1,1,1,44.48023076128606,40.14596510603376,5347,6813,5015,5816,491,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0
1056,myrealty,132655,95000.0,51.0,2.0,2.0,5.0,1.0,0,0,0,0,0,0,0,0,44.51872985,40.20413115,2039,11580,6172,2253,7152,3,8,2,1,0,0,1,0,0,0,0,1,0,1,0,0
1057,myrealty,133237,420000.0,135.0,3.0,3.0,3.0,3.0,1,0,1,1,1,1,1,1,44.50523170804844,40.19493042144863,1298,10082,5680,1005,5800,0,1,3,0,0,1,0,0,1,0,0,0,0,0,1,0
1058,myrealty,132609,255000.0,152.0,4.0,5.0,12.0,2.0,1,0,0,0,0,0,1,1,44.5388218,40.222082400000005,4489,14080,7926,4718,9688,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1059,myrealty,132575,510000.0,123.0,4.0,5.0,11.0,2.0,1,0,1,0,1,1,1,1,44.51548071604492,40.19013906690871,461,10637,4805,2005,5623,4,12,1,1,0,1,3,0,1,0,0,0,0,0,1,0
1060,myrealty,132533,80000.0,73.0,2.0,13.0,16.0,1.0,0,0,0,0,0,0,0,0,44.4684631,40.199323,4228,7789,8057,2162,6227,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1061,myrealty,132492,380000.0,146.0,4.0,4.0,5.0,3.0,0,0,0,0,0,0,0,0,44.517821617617976,40.17743184144194,980,10353,3460,3003,4522,9,12,8,1,0,0,1,0,0,0,0,1,0,0,1,0
1062,myrealty,132483,127000.0,72.0,2.0,6.0,9.0,1.0,0,1,0,0,0,0,1,0,44.52473536231635,40.20625843913501,2396,12140,6283,2813,7578,1,5,8,0,2,0,3,0,0,1,0,0,0,0,1,0
1063,myrealty,132535,140000.0,57.0,2.0,7.0,14.0,1.0,1,0,1,0,1,0,1,1,44.457979422619005,40.17534841784899,4994,5515,7398,3895,4130,2,9,4,0,0,0,0,0,1,0,0,0,0,0,1,0
1064,myrealty,135837,215000.0,53.0,2.0,2.0,18.0,1.0,1,0,1,1,1,1,1,1,44.50523170804844,40.19493042144863,1298,10082,5680,1005,5800,0,1,3,0,0,1,0,0,1,0,0,0,1,0,0,0
1065,myrealty,132417,145000.0,90.0,3.0,5.0,5.0,1.0,0,0,0,0,0,0,0,0,44.519048808509375,40.177015330930764,1054,10441,3367,3108,4549,7,10,10,1,0,0,0,0,0,0,0,1,1,0,0,0
1066,myrealty,132416,153000.0,81.0,3.0,4.0,5.0,1.0,0,0,0,0,0,0,0,0,44.519048808509375,40.177015330930764,1054,10441,3367,3108,4549,7,10,10,1,0,0,0,0,0,0,0,1,1,0,0,0
1067,myrealty,132445,200000.0,64.0,2.0,5.0,14.0,1.0,1,0,1,0,0,0,0,1,44.519048808509375,40.177015330930764,1054,10441,3367,3108,4549,7,10,10,1,0,0,0,0,1,0,0,0,0,0,1,0
1068,myrealty,132443,165000.0,60.0,2.0,9.0,15.0,1.0,0,0,1,0,0,0,1,1,44.539173935967966,40.16188844717563,3372,11833,1233,5506,4909,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1069,myrealty,132345,500000.0,176.0,3.0,10.0,10.0,2.0,1,0,0,0,0,0,0,0,44.51181945133735,40.183313571671,407,10067,4285,2178,4806,11,24,6,5,0,1,4,5,1,0,0,0,0,0,1,0
1070,myrealty,132354,357000.0,155.0,5.0,11.0,14.0,3.0,1,0,0,1,1,0,0,0,44.48023076128606,40.14596510603376,5347,6813,5015,5816,491,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0
1071,myrealty,132331,490000.0,93.0,3.0,12.0,22.0,1.0,1,0,0,0,0,0,0,0,44.519048808509375,40.177015330930764,1054,10441,3367,3108,4549,7,10,10,1,0,0,0,0,1,0,0,0,0,0,1,0
1072,myrealty,132318,170000.0,64.0,2.0,9.0,16.0,1.0,0,0,1,1,1,1,1,1,44.4567380668362,40.166016462777485,5432,5016,7184,4685,3409,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1073,myrealty,132288,65000.0,38.0,2.0,5.0,5.0,1.0,0,0,0,0,0,0,0,0,44.54020685,40.19979295,2627,12991,5448,3953,7652,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1074,myrealty,132270,96000.0,40.0,2.0,4.0,4.0,1.0,0,0,0,0,0,0,0,0,44.52473536231635,40.20625843913501,2396,12140,6283,2813,7578,1,5,8,0,2,0,3,0,0,0,0,1,0,0,1,0
1075,myrealty,132234,167000.0,89.0,3.0,2.0,11.0,1.0,1,0,1,0,1,1,1,1,44.48818834760215,40.15458305313542,4174,7456,4330,4766,1093,3,1,3,0,0,0,3,1,1,0,0,0,0,0,1,0
1076,myrealty,132001,285000.0,68.0,3.0,3.0,10.0,2.0,1,0,0,0,0,0,0,0,44.51959732658925,40.20241187184684,1864,11551,5968,2266,7006,4,2,2,0,0,0,1,0,1,0,0,0,0,0,1,0
1077,myrealty,131969,225000.0,110.0,3.0,4.0,4.0,2.0,1,0,1,0,0,1,1,1,44.47934247499251,40.15066008382748,4966,6703,5061,5322,844,7,6,1,1,0,0,3,0,1,0,0,0,0,0,1,0
1078,myrealty,134303,200000.0,63.0,2.0,3.0,10.0,1.0,1,0,0,0,1,0,0,0,44.50824234549154,40.20230021885149,1903,10709,6291,1351,6658,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0
1079,myrealty,131968,235000.0,104.0,4.0,6.0,18.0,2.0,1,0,1,1,1,1,1,1,44.48439985,40.14520375,5232,7174,4673,5840,127,8,6,3,0,0,0,2,0,1,0,0,0,0,0,1,0
1080,myrealty,132028,215000.0,70.0,3.0,6.0,11.0,2.0,0,0,1,0,1,1,1,1,44.51166722152143,40.182206184659805,512,10014,4189,2259,4691,10,17,5,4,0,1,5,4,0,0,1,0,0,0,1,0
1081,myrealty,131858,350000.0,90.0,3.0,2.0,5.0,1.0,0,0,0,0,0,0,0,0,44.514048989347714,40.1861605885798,90,10356,4463,2117,5174,9,32,4,2,0,2,1,1,0,0,0,1,1,0,0,0
1082,myrealty,137317,163000.0,95.0,3.0,5.0,9.0,1.0,0,0,1,0,1,0,0,0,44.49857435,40.20958515,2974,10487,7379,1431,7271,0,0,1,0,1,0,0,4,0,0,1,0,1,0,0,0
1083,myrealty,131555,280000.0,138.0,4.0,9.0,9.0,2.0,0,0,1,0,1,1,1,1,44.51149741877322,40.189037747597645,455,10277,4847,1759,5368,1,10,1,2,0,1,2,0,0,0,1,0,0,0,1,0
1084,myrealty,131543,135000.0,62.0,2.0,3.0,4.0,1.0,0,0,0,0,0,0,0,0,44.525275644939626,40.18489525304254,873,11204,3964,3006,5566,2,11,6,1,0,12,0,2,0,0,0,1,1,0,0,0
1085,myrealty,131535,150000.0,70.0,2.0,14.0,14.0,1.0,0,0,0,0,0,0,0,0,44.51344849450384,40.1767382062846,1039,9975,3605,2826,4245,3,19,13,0,0,1,0,0,0,0,1,0,0,0,1,0
1086,myrealty,132589,210000.0,84.0,3.0,6.0,8.0,1.0,1,0,1,0,1,1,1,1,44.48439985,40.14520375,5232,7174,4673,5840,127,8,6,3,0,0,0,2,0,1,0,0,0,0,0,1,0
1087,myrealty,131586,270000.0,52.0,3.0,6.0,6.0,1.0,0,0,0,0,1,0,1,1,44.517821617617976,40.17743184144194,980,10353,3460,3003,4522,9,12,8,1,0,0,1,0,0,0,0,1,0,0,1,0
1088,myrealty,131466,280000.0,114.0,4.0,7.0,10.0,2.0,0,0,0,0,0,0,0,0,44.51181945133735,40.183313571671,407,10067,4285,2178,4806,11,24,6,5,0,1,4,5,0,0,1,0,0,0,1,0
1089,myrealty,131458,94000.0,43.0,2.0,3.0,5.0,2.0,1,0,0,0,0,0,0,0,44.49857435,40.20958515,2974,10487,7379,1431,7271,0,0,1,0,1,0,0,4,1,0,0,0,0,0,1,0
1090,myrealty,131434,145000.0,115.0,4.0,2.0,5.0,1.0,0,1,1,0,0,1,1,1,44.4655256,40.1669479,4713,5760,6488,4136,2997,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1091,myrealty,131318,88000.0,56.0,2.0,11.0,16.0,1.0,0,0,0,0,0,0,0,0,44.49978402004816,40.19794363418706,1858,9844,6206,515,6014,8,6,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1092,myrealty,131303,200000.0,85.0,3.0,6.0,12.0,1.0,1,0,0,0,0,0,0,0,44.4979285663246,40.20385877909912,2463,10068,6850,815,6633,10,8,1,1,0,0,0,0,1,0,0,0,0,1,0,0
1093,myrealty,131126,490000.0,82.0,2.0,1.0,3.0,1.0,0,0,1,0,0,1,1,1,44.5129618594638,40.19399679221862,907,10620,5284,1668,5923,0,1,2,0,0,1,0,0,0,0,0,1,0,0,1,0
